eau_id,wmd_id,year,rcp,gcm,prop_suitable,abs_abundance,scaled_abundance,cost,cell_id,total_prop_suitable,habitat_share,trans_prob
450,Devils Lake,2070,stationary,stationary,0.208405942204187,450671.85404242424,4966.311757042194,NA,NA,18.91196061814637,0.011019795695017348,3.6120959776963225e-7
450,Devils Lake,2080,45,dry,0.186102721156456,255023.94773749998,2612.247121722527,NA,915,18.168514854258817,0.010243144398389411,2.8218959284251335e-5
450,Devils Lake,2080,45,wet,0.186102721156456,384058.59163750004,3933.9676115849848,NA,915,18.168514854258817,0.010243144398389411,2.8218959284251335e-5
450,Devils Lake,2080,85,dry,0.196953112003318,234065.1287875,2498.3754715327173,NA,915,18.451932486302365,0.010673847422188677,2.6664341865868758e-5
450,Devils Lake,2080,85,wet,0.196953112003318,381504.84155,4072.124469530967,NA,915,18.451932486302365,0.010673847422188677,2.6664341865868758e-5
450,Devils Lake,2080,stationary,stationary,0.208405942204187,450671.85404242424,4966.311757042194,NA,NA,18.91196061814637,0.011019795695017348,3.6120959776963225e-7
450,Devils Lake,2090,45,dry,0.186097469531345,249054.3136,2553.1911092047235,NA,915,18.15311723816193,0.010251543417574935,0.004684479432044022
450,Devils Lake,2090,45,wet,0.186097469531345,380859.1243,3904.393848741019,NA,915,18.15311723816193,0.010251543417574935,0.004684479432044022
450,Devils Lake,2090,85,dry,0.196947860378208,231857.5811,2476.8154023251545,NA,915,18.436519115330146,0.01068248616488803,0.004426398777325621
450,Devils Lake,2090,85,wet,0.196947860378208,367415.8265,3924.914483347151,NA,915,18.436519115330146,0.01068248616488803,0.004426398777325621
450,Devils Lake,2090,stationary,stationary,0.208405942204187,450671.85404242424,4966.311757042194,NA,NA,18.91196061814637,0.011019795695017348,3.6120959776963225e-7
450,Devils Lake,2100,45,dry,0.18522569976297,249054.3136,2542.58159370055,NA,915,18.143472614542663,0.010208944213606868,0
450,Devils Lake,2100,45,wet,0.18522569976297,380859.1243,3888.169553221864,NA,915,18.143472614542663,0.010208944213606868,0
450,Devils Lake,2100,85,dry,0.196076090609833,231857.5811,2467.147567216772,NA,915,18.42683781239174,0.010640788864922614,0
450,Devils Lake,2100,85,wet,0.196076090609833,367415.8265,3909.5942354175395,NA,915,18.42683781239174,0.010640788864922614,0
450,Devils Lake,2100,stationary,stationary,0.208405942204187,450671.85404242424,4966.311757042194,NA,NA,18.91196061814637,0.011019795695017348,0
451,Devils Lake,2020,baseline,baseline,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,0.06674625980575354
451,Devils Lake,2030,45,dry,0.0288889871565744,380194.33574545453,588.7164545726281,NA,916,18.65656921433607,0.0015484619291297964,0.022177941373707648
451,Devils Lake,2030,45,wet,0.0288889871565744,439999.8682727273,681.3230448424437,NA,916,18.65656921433607,0.0015484619291297964,0.022177941373707648
451,Devils Lake,2030,85,dry,0.0288994904067958,354397.9226,548.0389008175757,NA,916,18.68830725170778,0.0015463942248784945,0.023532783528756384
451,Devils Lake,2030,85,wet,0.0288994904067958,480185.18676363636,742.5555996834886,NA,916,18.68830725170778,0.0015463942248784945,0.023532783528756384
451,Devils Lake,2030,stationary,stationary,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,3.6120959776963225e-7
451,Devils Lake,2040,45,dry,0.0282482888930701,324605.7030484848,498.52995304225306,NA,916,18.393189055331558,0.0015358015843849485,0.12544252223992242
451,Devils Lake,2040,45,wet,0.0282482888930701,417636.5314242424,641.4068466583858,NA,916,18.393189055331558,0.0015358015843849485,0.12544252223992242
451,Devils Lake,2040,85,dry,0.0282194049549613,284477.94926666666,434.87753770310576,NA,916,18.459905962293327,0.0015286862789335425,0.1258500684561855
451,Devils Lake,2040,85,wet,0.0282194049549613,480147.02685454546,733.9941718232789,NA,916,18.459905962293327,0.0015286862789335425,0.1258500684561855
451,Devils Lake,2040,stationary,stationary,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,3.6120959776963225e-7
451,Devils Lake,2050,45,dry,0.0247047522853614,290841.75256249995,396.3912116682849,NA,916,18.126470112838323,0.001362910270536563,3.6120959776963225e-7
451,Devils Lake,2050,45,wet,0.0247047522853614,403255.3956625,549.6009203977065,NA,916,18.126470112838323,0.001362910270536563,3.6120959776963225e-7
451,Devils Lake,2050,85,dry,0.0246679909095866,247310.4149125,334.57761424688016,NA,916,18.233888960682393,0.001352865039530405,3.6120959776963225e-7
451,Devils Lake,2050,85,wet,0.0246679909095866,466038.93185,630.487777959958,NA,916,18.233888960682393,0.001352865039530405,3.6120959776963225e-7
451,Devils Lake,2050,stationary,stationary,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,3.6120959776963225e-7
451,Devils Lake,2060,45,dry,0.0247047522853614,278902.4842875,380.29095583799506,NA,916,18.11827675709921,0.001363526598945534,3.6120959776963225e-7
451,Devils Lake,2060,45,wet,0.0247047522853614,396856.46098750003,541.1243405198469,NA,916,18.11827675709921,0.001363526598945534,3.6120959776963225e-7
451,Devils Lake,2060,85,dry,0.0246732425346972,242895.3195375,327.2120342351102,NA,916,18.315387279385266,0.0013471319038100803,3.6120959776963225e-7
451,Devils Lake,2060,85,wet,0.0246732425346972,437860.90175,589.8563901784761,NA,916,18.315387279385266,0.0013471319038100803,3.6120959776963225e-7
451,Devils Lake,2060,stationary,stationary,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,3.6120959776963225e-7
451,Devils Lake,2070,45,dry,0.0247520169113576,266963.2160125,364.0619586080553,NA,916,18.15042160053249,0.0013637158109116008,3.6120959776963225e-7
451,Devils Lake,2070,45,wet,0.0247520169113576,390457.5263125,532.4731021217887,NA,916,18.15042160053249,0.0013637158109116008,3.6120959776963225e-7
451,Devils Lake,2070,85,dry,0.0246732425346972,238480.2241625,320.3610812216056,NA,916,18.367026319342713,0.0013433444317936909,3.6120959776963225e-7
451,Devils Lake,2070,85,wet,0.0246732425346972,409682.87165,550.3452044322768,NA,916,18.367026319342713,0.0013433444317936909,3.6120959776963225e-7
451,Devils Lake,2070,stationary,stationary,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,3.6120959776963225e-7
451,Devils Lake,2080,45,dry,0.0258049677460511,255023.94773749998,362.2136866236046,NA,916,18.168514854258817,0.0014203124445255496,4.070243499145019e-4
451,Devils Lake,2080,45,wet,0.0258049677460511,384058.59163750004,545.4831971296975,NA,916,18.168514854258817,0.0014203124445255496,4.070243499145019e-4
451,Devils Lake,2080,85,dry,0.0246732425346972,234065.1287875,312.98324420904174,NA,916,18.451932486302365,0.0013371630615391192,4.2569395597397207e-4
451,Devils Lake,2080,85,wet,0.0246732425346972,381504.84155,510.1341819189946,NA,916,18.451932486302365,0.0013371630615391192,4.2569395597397207e-4
451,Devils Lake,2080,stationary,stationary,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,3.6120959776963225e-7
451,Devils Lake,2090,45,dry,0.0257944644958297,249054.3136,353.8908808556184,NA,916,18.15311723816193,0.001420938572555679,0.04860851536267445
451,Devils Lake,2090,45,wet,0.0257944644958297,380859.1243,541.1774204276479,NA,916,18.15311723816193,0.001420938572555679,0.04860851536267445
451,Devils Lake,2090,85,dry,0.0246627392844759,231857.5811,310.15849781772266,NA,916,18.436519115330146,0.0013377112637259487,0.050839065736174326
451,Devils Lake,2090,85,wet,0.0246627392844759,367415.8265,491.49628958022896,NA,916,18.436519115330146,0.0013377112637259487,0.050839065736174326
451,Devils Lake,2090,stationary,stationary,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,3.6120959776963225e-7
451,Devils Lake,2100,45,dry,0.0245406338721122,249054.3136,336.86774600298185,NA,916,18.143472614542663,0.0013525874783442491,0
451,Devils Lake,2100,45,wet,0.0245406338721122,380859.1243,515.145282541336,NA,916,18.143472614542663,0.0013525874783442491,0
451,Devils Lake,2100,85,dry,0.0234089086607583,231857.5811,294.5449997190693,NA,916,18.42683781239174,0.0012703703640901535,0
451,Devils Lake,2100,85,wet,0.0234089086607583,367415.8265,466.75417728328966,NA,916,18.42683781239174,0.0012703703640901535,0
451,Devils Lake,2100,stationary,stationary,0.030960753262741902,450671.85404242424,737.7944760566833,NA,NA,18.91196061814637,0.0016370990764984195,0
452,Devils Lake,2020,baseline,baseline,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,0.07430428527059513
452,Devils Lake,2030,45,dry,0.0268685526087398,380194.33574545453,547.5428731919271,NA,917,18.65656921433607,0.0014401657828971835,0.028536604755981337
452,Devils Lake,2030,45,wet,0.0268685526087398,439999.8682727273,633.6727547656499,NA,917,18.65656921433607,0.0014401657828971835,0.028536604755981337
452,Devils Lake,2030,85,dry,0.0275328831852421,354397.9226,522.12308330636,NA,917,18.68830725170778,0.0014732679003191197,0.017929570146489496
452,Devils Lake,2030,85,wet,0.0275328831852421,480185.18676363636,707.4414218676069,NA,917,18.68830725170778,0.0014732679003191197,0.017929570146489496
452,Devils Lake,2030,stationary,stationary,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,3.6120959776963225e-7
452,Devils Lake,2040,45,dry,0.0261018153425789,324605.7030484848,460.64867243147137,NA,917,18.393189055331558,0.0014191022157200562,0.05819633535293858
452,Devils Lake,2040,45,wet,0.0261018153425789,417636.5314242424,592.6689271097813,NA,917,18.393189055331558,0.0014191022157200562,0.05819633535293858
452,Devils Lake,2040,85,dry,0.0270392304248372,284477.94926666666,416.69035783381315,NA,917,18.459905962293327,0.0014647545052541558,0.057149855978565846
452,Devils Lake,2040,85,wet,0.0270392304248372,480147.02685454546,703.2975207695836,NA,917,18.459905962293327,0.0014647545052541558,0.057149855978565846
452,Devils Lake,2040,stationary,stationary,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,3.6120959776963225e-7
452,Devils Lake,2050,45,dry,0.0245827853435817,290841.75256249995,394.43423499929895,NA,917,18.126470112838323,0.001356181605715423,0.0022431169979971045
452,Devils Lake,2050,45,wet,0.0245827853435817,403255.3956625,546.8875500029775,NA,917,18.126470112838323,0.001356181605715423,0.0022431169979971045
452,Devils Lake,2050,85,dry,0.0254939423002865,247310.4149125,345.78018225483544,NA,917,18.233888960682393,0.0013981626385495113,3.6120959776963225e-7
452,Devils Lake,2050,85,wet,0.0254939423002865,466038.93185,651.5982226221919,NA,917,18.233888960682393,0.0013981626385495113,3.6120959776963225e-7
452,Devils Lake,2050,stationary,stationary,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,3.6120959776963225e-7
452,Devils Lake,2060,45,dry,0.0245276432799194,278902.4842875,377.5646401806239,NA,917,18.11827675709921,0.0013537514416380042,3.6120959776963225e-7
452,Devils Lake,2060,45,wet,0.0245276432799194,396856.46098750003,537.2450061851846,NA,917,18.11827675709921,0.0013537514416380042,3.6120959776963225e-7
452,Devils Lake,2060,85,dry,0.025528077863506,242895.3195375,338.54870417146793,NA,917,18.315387279385266,0.0013938049725128617,3.6120959776963225e-7
452,Devils Lake,2060,85,wet,0.025528077863506,437860.90175,610.2927021281156,NA,917,18.315387279385266,0.0013938049725128617,3.6120959776963225e-7
452,Devils Lake,2060,stationary,stationary,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,3.6120959776963225e-7
452,Devils Lake,2070,45,dry,0.0251158252923168,266963.2160125,369.41298887780505,NA,917,18.15042160053249,0.0013837598842100706,3.6120959776963225e-7
452,Devils Lake,2070,45,wet,0.0251158252923168,390457.5263125,540.2994613991356,NA,917,18.15042160053249,0.0013837598842100706,3.6120959776963225e-7
452,Devils Lake,2070,85,dry,0.025528077863506,238480.2241625,331.4603913272189,NA,917,18.367026319342713,0.0013898862787941795,3.6120959776963225e-7
452,Devils Lake,2070,85,wet,0.025528077863506,409682.87165,569.4126019633319,NA,917,18.367026319342713,0.0013898862787941795,3.6120959776963225e-7
452,Devils Lake,2070,stationary,stationary,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,3.6120959776963225e-7
452,Devils Lake,2080,45,dry,0.0257985365567066,255023.94773749998,362.12341467191027,NA,917,18.168514854258817,0.0014199584701145376,1.0178145375141382e-4
452,Devils Lake,2080,45,wet,0.0257985365567066,384058.59163750004,545.3472502159285,NA,917,18.168514854258817,0.0014199584701145376,1.0178145375141382e-4
452,Devils Lake,2080,85,dry,0.0255307036760613,234065.1287875,323.8602486980107,NA,917,18.451932486302365,0.0013836330527988762,1.0284920418241562e-4
452,Devils Lake,2080,85,wet,0.0255307036760613,381504.84155,527.8627085713781,NA,917,18.451932486302365,0.0013836330527988762,1.0284920418241562e-4
452,Devils Lake,2080,stationary,stationary,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,3.6120959776963225e-7
452,Devils Lake,2090,45,dry,0.0257959107441512,249054.3136,353.91072286833065,NA,917,18.15311723816193,0.0014210182419756758,0.001832252656825366
452,Devils Lake,2090,45,wet,0.0257959107441512,380859.1243,541.2077632531814,NA,917,18.15311723816193,0.0014210182419756758,0.001832252656825366
452,Devils Lake,2090,85,dry,0.025528077863506,231857.5811,321.04099187809004,NA,917,18.436519115330146,0.0013846473785975766,0.001851476098157995
452,Devils Lake,2090,85,wet,0.025528077863506,367415.8265,508.74136101848705,NA,917,18.436519115330146,0.0013846473785975766,0.001851476098157995
452,Devils Lake,2090,stationary,stationary,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,3.6120959776963225e-7
452,Devils Lake,2100,45,dry,0.025748646118155,249054.3136,353.4500545362133,NA,917,18.143472614542663,0.001419168571815547,0
452,Devils Lake,2100,45,wet,0.025748646118155,380859.1243,540.5032994957509,NA,917,18.143472614542663,0.001419168571815547,0
452,Devils Lake,2100,85,dry,0.0254808132375098,231857.5811,320.6149520530813,NA,917,18.42683781239174,0.0013828098720429602,0
452,Devils Lake,2100,85,wet,0.0254808132375098,367415.8265,508.0662320290235,NA,917,18.42683781239174,0.0013828098720429602,0
452,Devils Lake,2100,stationary,stationary,0.0293840810367607,450671.85404242424,700.2223908748673,NA,NA,18.91196061814637,0.001553730024615541,0
453,Devils Lake,2020,baseline,baseline,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,0.02138516031745127
453,Devils Lake,2030,45,dry,0.421227065135224,380194.33574545453,8584.008259355254,NA,992,18.65656921433607,0.022577948833783702,0.01975232836833505
453,Devils Lake,2030,45,wet,0.421227065135224,439999.8682727273,9934.294512733206,NA,992,18.65656921433607,0.022577948833783702,0.01975232836833505
453,Devils Lake,2030,85,dry,0.421224439322669,354397.9226,7987.939422959883,NA,992,18.68830725170778,0.02253946457800112,0.019696347649067882
453,Devils Lake,2030,85,wet,0.421224439322669,480185.18676363636,10823.117007939834,NA,992,18.68830725170778,0.02253946457800112,0.019696347649067882
453,Devils Lake,2030,stationary,stationary,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,3.6120959776963225e-7
453,Devils Lake,2040,45,dry,0.412906849827043,324605.7030484848,7287.040756142892,NA,992,18.393189055331558,0.022448899349912104,0.01240070123580602
453,Devils Lake,2040,45,wet,0.412906849827043,417636.5314242424,9375.480458789221,NA,992,18.393189055331558,0.022448899349912104,0.01240070123580602
453,Devils Lake,2040,85,dry,0.412927856327486,284477.94926666666,6363.459814100293,NA,992,18.459905962293327,0.022368903567057327,0.012338467472519765
453,Devils Lake,2040,85,wet,0.412927856327486,480147.02685454546,10740.362541718612,NA,992,18.459905962293327,0.022368903567057327,0.012338467472519765
453,Devils Lake,2040,stationary,stationary,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,3.6120959776963225e-7
453,Devils Lake,2050,45,dry,0.40778651534412,290841.75256249995,6542.9917714667245,NA,992,18.126470112838323,0.022496741660435013,2.5756737476082096e-5
453,Devils Lake,2050,45,wet,0.40778651534412,403255.3956625,9071.932459395768,NA,992,18.126470112838323,0.022496741660435013,2.5756737476082096e-5
453,Devils Lake,2050,85,dry,0.407832959403692,247310.4149125,5531.531897699194,NA,992,18.233888960682393,0.022366756772682964,2.5753804293705986e-5
453,Devils Lake,2050,85,wet,0.407832959403692,466038.93185,10423.779435289922,NA,992,18.233888960682393,0.022366756772682964,2.5753804293705986e-5
453,Devils Lake,2050,stationary,stationary,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,3.6120959776963225e-7
453,Devils Lake,2060,45,dry,0.407776012093898,278902.4842875,6277.072832617789,NA,992,18.11827675709921,0.022506335318789122,3.6120959776963225e-7
453,Devils Lake,2060,45,wet,0.407776012093898,396856.46098750003,8931.78458441263,NA,992,18.11827675709921,0.022506335318789122,3.6120959776963225e-7
453,Devils Lake,2060,85,dry,0.407822456153471,242895.3195375,5408.466896763877,NA,992,18.315387279385266,0.022266657534044734,3.6120959776963225e-7
453,Devils Lake,2060,85,wet,0.407822456153471,437860.90175,9749.698746815258,NA,992,18.315387279385266,0.022266657534044734,3.6120959776963225e-7
453,Devils Lake,2060,stationary,stationary,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,3.6120959776963225e-7
453,Devils Lake,2070,45,dry,0.407799644406896,266963.2160125,5998.070290357605,NA,992,18.15042160053249,0.022467778070506754,3.6120959776963225e-7
453,Devils Lake,2070,45,wet,0.407799644406896,390457.5263125,8772.713047148301,NA,992,18.15042160053249,0.022467778070506754,3.6120959776963225e-7
453,Devils Lake,2070,85,dry,0.407822456153471,238480.2241625,5295.227930258749,NA,992,18.367026319342713,0.022204054650043395,3.6120959776963225e-7
453,Devils Lake,2070,85,wet,0.407822456153471,409682.87165,9096.620871303314,NA,992,18.367026319342713,0.022204054650043395,3.6120959776963225e-7
453,Devils Lake,2070,stationary,stationary,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,3.6120959776963225e-7
453,Devils Lake,2080,45,dry,0.407818025094784,255023.94773749998,5724.3733762753645,NA,992,18.168514854258817,0.022446415040863334,3.6120959776963225e-7
453,Devils Lake,2080,45,wet,0.407818025094784,384058.59163750004,8620.73854790477,NA,992,18.168514854258817,0.022446415040863334,3.6120959776963225e-7
453,Devils Lake,2080,85,dry,0.407822456153471,234065.1287875,5173.280131653336,NA,992,18.451932486302365,0.022101883174362066,3.6120959776963225e-7
453,Devils Lake,2080,85,wet,0.407822456153471,381504.84155,8431.975438391612,NA,992,18.451932486302365,0.022101883174362066,3.6120959776963225e-7
453,Devils Lake,2080,stationary,stationary,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,3.6120959776963225e-7
453,Devils Lake,2090,45,dry,0.407818025094784,249054.3136,5595.11829186937,NA,992,18.15311723816193,0.022465454265753262,3.6120959776963225e-7
453,Devils Lake,2090,45,wet,0.407818025094784,380859.1243,8556.173238656487,NA,992,18.15311723816193,0.022465454265753262,3.6120959776963225e-7
453,Devils Lake,2090,85,dry,0.407822456153471,231857.5811,5128.773366084043,NA,992,18.436519115330146,0.022120360877361207,3.6120959776963225e-7
453,Devils Lake,2090,85,wet,0.407822456153471,367415.8265,8127.370674233934,NA,992,18.436519115330146,0.022120360877361207,3.6120959776963225e-7
453,Devils Lake,2090,stationary,stationary,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,3.6120959776963225e-7
453,Devils Lake,2100,45,dry,0.407818025094784,249054.3136,5598.092519084678,NA,992,18.143472614542663,0.022477396348475363,0
453,Devils Lake,2100,45,wet,0.407818025094784,380859.1243,8560.721489824346,NA,992,18.143472614542663,0.022477396348475363,0
453,Devils Lake,2100,85,dry,0.407822456153471,231857.5811,5131.467979732084,NA,992,18.42683781239174,0.022131982725718532,0
453,Devils Lake,2100,85,wet,0.407822456153471,367415.8265,8131.640725253597,NA,992,18.42683781239174,0.022131982725718532,0
453,Devils Lake,2100,stationary,stationary,0.430430579170031,450671.85404242424,10257.156889644863,NA,NA,18.91196061814637,0.02275970153813799,0
454,Devils Lake,2020,baseline,baseline,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,0.01449342784745342
454,Devils Lake,2030,45,dry,0.335442138206981,380194.33574545453,6835.833504620941,NA,993,18.65656921433607,0.017979840470841807,0.006105773723354347
454,Devils Lake,2030,45,wet,0.335442138206981,439999.8682727273,7911.127438735046,NA,993,18.65656921433607,0.017979840470841807,0.006105773723354347
454,Devils Lake,2030,85,dry,0.335534041646418,354397.9226,6362.939442265747,NA,993,18.68830725170778,0.017954223308039637,0.005391956183508411
454,Devils Lake,2030,85,wet,0.335534041646418,480185.18676363636,8621.352072367046,NA,993,18.68830725170778,0.017954223308039637,0.005391956183508411
454,Devils Lake,2030,stationary,stationary,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,3.6120959776963225e-7
454,Devils Lake,2040,45,dry,0.333394004413811,324605.7030484848,5883.7863770842405,NA,993,18.393189055331558,0.01812594887220884,0.010587380081682068
454,Devils Lake,2040,45,wet,0.333394004413811,417636.5314242424,7570.058415762458,NA,993,18.393189055331558,0.01812594887220884,0.010587380081682068
454,Devils Lake,2040,85,dry,0.333724856795785,284477.94926666666,5142.895260382063,NA,993,18.459905962293327,0.01807836169249507,0.009976442129665286
454,Devils Lake,2040,85,wet,0.333724856795785,480147.02685454546,8680.271617052616,NA,993,18.459905962293327,0.01807836169249507,0.009976442129665286
454,Devils Lake,2040,stationary,stationary,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,3.6120959776963225e-7
454,Devils Lake,2050,45,dry,0.329864235372128,290841.75256249995,5292.717872045539,NA,993,18.126470112838323,0.018197930061324908,3.6120959776963225e-7
454,Devils Lake,2050,45,wet,0.329864235372128,403255.3956625,7338.413487118079,NA,993,18.126470112838323,0.018197930061324908,3.6120959776963225e-7
454,Devils Lake,2050,85,dry,0.330395470074731,247310.4149125,4481.229482398595,NA,993,18.233888960682393,0.01811985752393033,3.6120959776963225e-7
454,Devils Lake,2050,85,wet,0.330395470074731,466038.93185,8444.559045726677,NA,993,18.233888960682393,0.01811985752393033,3.6120959776963225e-7
454,Devils Lake,2050,stationary,stationary,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,3.6120959776963225e-7
454,Devils Lake,2060,45,dry,0.329864235372128,278902.4842875,5077.743096447357,NA,993,18.11827675709921,0.01820615943747954,3.6120959776963225e-7
454,Devils Lake,2060,45,wet,0.329864235372128,396856.46098750003,7225.232002532305,NA,993,18.11827675709921,0.01820615943747954,3.6120959776963225e-7
454,Devils Lake,2060,85,dry,0.330442734700727,242895.3195375,4382.271169571051,NA,993,18.315387279385266,0.01804180985420134,3.6120959776963225e-7
454,Devils Lake,2060,85,wet,0.330442734700727,437860.90175,7899.803131962635,NA,993,18.315387279385266,0.01804180985420134,3.6120959776963225e-7
454,Devils Lake,2060,stationary,stationary,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,3.6120959776963225e-7
454,Devils Lake,2070,45,dry,0.330670359826619,266963.2160125,4863.623812282959,NA,993,18.15042160053249,0.01821832941979254,0.004296014294074753
454,Devils Lake,2070,45,wet,0.330670359826619,390457.5263125,7113.483838798438,NA,993,18.15042160053249,0.01821832941979254,0.004296014294074753
454,Devils Lake,2070,85,dry,0.331099187839563,238480.2241625,4299.041508578095,NA,993,18.367026319342713,0.018026826013249366,0.004671118661418845
454,Devils Lake,2070,85,wet,0.331099187839563,409682.87165,7385.281847842921,NA,993,18.367026319342713,0.018026826013249366,0.004671118661418845
454,Devils Lake,2070,stationary,stationary,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,3.6120959776963225e-7
454,Devils Lake,2080,45,dry,0.329249795234177,255023.94773749998,4621.543546400604,NA,993,18.168514854258817,0.018121998296244824,0.0016827541192058768
454,Devils Lake,2080,45,wet,0.329249795234177,384058.59163750004,6959.909143312962,NA,993,18.168514854258817,0.018121998296244824,0.0016827541192058768
454,Devils Lake,2080,85,dry,0.329552584244465,234065.1287875,4180.416773727953,NA,993,18.451932486302365,0.017860057990625403,0.0016812080246562603
454,Devils Lake,2080,85,wet,0.329552584244465,381504.84155,6813.698593787356,NA,993,18.451932486302365,0.017860057990625403,0.0016812080246562603
454,Devils Lake,2080,stationary,stationary,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,3.6120959776963225e-7
454,Devils Lake,2090,45,dry,0.328695748784999,249054.3136,4509.588795294692,NA,993,18.15311723816193,0.018106848783745348,0.0035549184662359208
454,Devils Lake,2090,45,wet,0.328695748784999,380859.1243,6896.158571609773,NA,993,18.15311723816193,0.018106848783745348,0.0035549184662359208
454,Devils Lake,2090,85,dry,0.328998537795287,231857.5811,4137.484124930283,NA,993,18.436519115330146,0.017844937850644567,0.0035516467488255193
454,Devils Lake,2090,85,wet,0.328998537795287,367415.8265,6556.512589235707,NA,993,18.436519115330146,0.017844937850644567,0.0035516467488255193
454,Devils Lake,2090,stationary,stationary,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,3.6120959776963225e-7
454,Devils Lake,2100,45,dry,0.32752726219787,249054.3136,4495.946239453339,NA,993,18.143472614542663,0.01805207135128833,0
454,Devils Lake,2100,45,wet,0.32752726219787,380859.1243,6875.296086652792,NA,993,18.143472614542663,0.01805207135128833,0
454,Devils Lake,2100,85,dry,0.327830051208158,231857.5811,4124.955321085927,NA,993,18.42683781239174,0.017790901214081226,0
454,Devils Lake,2100,85,wet,0.327830051208158,367415.8265,6536.658673751507,NA,993,18.42683781239174,0.017790901214081226,0
454,Devils Lake,2100,stationary,stationary,0.340421971204033,450671.85404242424,8112.252558948879,NA,NA,18.91196061814637,0.018000353219718105,0
455,Devils Lake,2020,baseline,baseline,0.259767122984992,450671.85404242424,6190.2482401841635,NA,NA,18.91196061814637,0.01373559982647916,0.024766521201438546
455,Devils Lake,2030,45,dry,0.253308649806872,380194.33574545453,5162.069871769236,NA,994,18.65656921433607,0.013577450757249877,0.00896429297399943
455,Devils Lake,2030,45,wet,0.253308649806872,439999.8682727273,5974.076544669388,NA,994,18.65656921433607,0.013577450757249877,0.00896429297399943
455,Devils Lake,2030,85,dry,0.253358540245423,354397.9226,4804.594612374067,NA,994,18.68830725170778,0.013557062008506442,0.008734519354884758
455,Devils Lake,2030,85,wet,0.253358540245423,480185.18676363636,6509.9003525208645,NA,994,18.68830725170778,0.013557062008506442,0.008734519354884758
455,Devils Lake,2030,stationary,stationary,0.259767122984992,450671.85404242424,6190.2482401841635,NA,NA,18.91196061814637,0.01373559982647916,3.6120959776963225e-7
455,Devils Lake,2040,45,dry,0.251037916857155,324605.7030484848,4430.354042907159,NA,994,18.393189055331558,0.013648417145170792,0.015661625984624387
455,Devils Lake,2040,45,wet,0.251037916857155,417636.5314242424,5700.07759594029,NA,994,18.393189055331558,0.013648417145170792,0.015661625984624387
455,Devils Lake,2040,85,dry,0.251145575171924,284477.94926666666,3870.3002246188335,NA,994,18.459905962293327,0.013604921698134341,0.015518992902375012
