alignment,scenario,wmd_id,year,wmd_total
midpoint,rcp85_dry,Iowa,2030,21238.51410818182
midpoint,rcp85_dry,Iowa,2040,19280.973329393935
midpoint,rcp85_dry,Iowa,2050,18325.1417725
midpoint,rcp85_dry,Iowa,2060,18371.0194375
midpoint,rcp85_dry,Iowa,2070,18416.897102500006
midpoint,rcp85_dry,Iowa,2080,18462.77476750001
midpoint,rcp85_dry,Iowa,2090,18485.713599999992
midpoint,rcp85_dry,Iowa,2100,18485.7136
midpoint,rcp85_dry,J. Clark Salyer,2020,404468.25213030283
midpoint,rcp85_dry,J. Clark Salyer,2030,329534.8017545454
midpoint,rcp85_dry,J. Clark Salyer,2040,273538.47945151513
midpoint,rcp85_dry,J. Clark Salyer,2050,244744.2798250001
midpoint,rcp85_dry,J. Clark Salyer,2060,243152.20287499993
midpoint,rcp85_dry,J. Clark Salyer,2070,241560.12592500012
midpoint,rcp85_dry,J. Clark Salyer,2080,239968.04897500004
midpoint,rcp85_dry,J. Clark Salyer,2090,239172.01049999997
midpoint,rcp85_dry,J. Clark Salyer,2100,239172.0105000001
midpoint,rcp85_dry,Kulm,2020,297220.34135151515
midpoint,rcp85_dry,Kulm,2030,223896.08492727275
midpoint,rcp85_dry,Kulm,2040,175537.72910909096
midpoint,rcp85_dry,Kulm,2050,150409.19665000003
midpoint,rcp85_dry,Kulm,2060,148510.48755000002
midpoint,rcp85_dry,Kulm,2070,146611.77845
midpoint,rcp85_dry,Kulm,2080,144713.06935
midpoint,rcp85_dry,Kulm,2090,143763.71479999993
midpoint,rcp85_dry,Kulm,2100,143763.7148
midpoint,rcp85_dry,Lake Andes,2020,270395.06822424236
midpoint,rcp85_dry,Lake Andes,2030,214953.69007272733
midpoint,rcp85_dry,Lake Andes,2040,169368.8512242424
midpoint,rcp85_dry,Lake Andes,2050,147215.03055000002
midpoint,rcp85_dry,Lake Andes,2060,148492.22805
midpoint,rcp85_dry,Lake Andes,2070,149769.42554999999
midpoint,rcp85_dry,Lake Andes,2080,151046.62305000002
midpoint,rcp85_dry,Lake Andes,2090,151685.2217999999
midpoint,rcp85_dry,Lake Andes,2100,151685.22179999994
midpoint,rcp85_dry,Litchfield,2020,34002.773846969685
midpoint,rcp85_dry,Litchfield,2030,29386.128382727275
midpoint,rcp85_dry,Litchfield,2040,26087.372600909093
midpoint,rcp85_dry,Litchfield,2050,24285.288451250002
midpoint,rcp85_dry,Litchfield,2060,23979.87593374999
midpoint,rcp85_dry,Litchfield,2070,23674.463416249997
midpoint,rcp85_dry,Litchfield,2080,23369.05089875
midpoint,rcp85_dry,Litchfield,2090,23216.34464
midpoint,rcp85_dry,Litchfield,2100,23216.344639999992
midpoint,rcp85_dry,Long Lake,2020,203575.45126969702
midpoint,rcp85_dry,Long Lake,2030,152950.71970000002
midpoint,rcp85_dry,Long Lake,2040,111452.96819999997
midpoint,rcp85_dry,Long Lake,2050,90851.31495125002
midpoint,rcp85_dry,Long Lake,2060,91145.75995374999
midpoint,rcp85_dry,Long Lake,2070,91440.20495625002
midpoint,rcp85_dry,Long Lake,2080,91734.64995875
midpoint,rcp85_dry,Long Lake,2090,91881.87246000001
midpoint,rcp85_dry,Long Lake,2100,91881.87245999998
midpoint,rcp85_dry,Madison,2020,152985.74924242427
midpoint,rcp85_dry,Madison,2030,116430.29327090914
midpoint,rcp85_dry,Madison,2040,89885.44931030304
midpoint,rcp85_dry,Madison,2050,76166.16630375005
midpoint,rcp85_dry,Madison,2060,75272.44425125001
midpoint,rcp85_dry,Madison,2070,74378.72219874998
midpoint,rcp85_dry,Madison,2080,73485.00014625001
midpoint,rcp85_dry,Madison,2090,73038.13911999998
midpoint,rcp85_dry,Madison,2100,73038.13912
midpoint,rcp85_dry,Morris,2020,45953.73705909091
midpoint,rcp85_dry,Morris,2030,40255.0069318182
midpoint,rcp85_dry,Morris,2040,36299.25151060605
midpoint,rcp85_dry,Morris,2050,34097.3316
midpoint,rcp85_dry,Morris,2060,33649.24719999998
midpoint,rcp85_dry,Morris,2070,33201.1628
midpoint,rcp85_dry,Morris,2080,32753.07840000001
midpoint,rcp85_dry,Morris,2090,32529.0362
midpoint,rcp85_dry,Morris,2100,32529.036199999995
midpoint,rcp85_dry,Roseau,2020,25723.35592303031
midpoint,rcp85_dry,Roseau,2030,21389.838109090913
midpoint,rcp85_dry,Roseau,2040,18441.082603030296
midpoint,rcp85_dry,Roseau,2050,16898.172205000003
midpoint,rcp85_dry,Roseau,2060,16761.106915
midpoint,rcp85_dry,Roseau,2070,16624.041625
midpoint,rcp85_dry,Roseau,2080,16486.976335
midpoint,rcp85_dry,Roseau,2090,16418.44369
midpoint,rcp85_dry,Roseau,2100,16418.443689999993
midpoint,rcp85_dry,Sand Lake,2020,590699.5017333335
midpoint,rcp85_dry,Sand Lake,2030,441578.74014545465
midpoint,rcp85_dry,Sand Lake,2040,339386.02644848503
midpoint,rcp85_dry,Sand Lake,2050,291199.5374124999
midpoint,rcp85_dry,Sand Lake,2060,297019.2730374999
midpoint,rcp85_dry,Sand Lake,2070,302839.0086624998
midpoint,rcp85_dry,Sand Lake,2080,308658.74428749987
midpoint,rcp85_dry,Sand Lake,2090,311568.6121
midpoint,rcp85_dry,Sand Lake,2100,311568.6120999999
midpoint,rcp85_dry,Tewaukon,2020,148528.3177206061
midpoint,rcp85_dry,Tewaukon,2030,106738.93721454545
midpoint,rcp85_dry,Tewaukon,2040,75331.80444484847
midpoint,rcp85_dry,Tewaukon,2050,59045.911523750015
midpoint,rcp85_dry,Tewaukon,2060,57881.25845124999
midpoint,rcp85_dry,Tewaukon,2070,56716.60537875
midpoint,rcp85_dry,Tewaukon,2080,55551.95230625001
midpoint,rcp85_dry,Tewaukon,2090,54969.62576999999
midpoint,rcp85_dry,Tewaukon,2100,54969.625770000006
midpoint,rcp85_dry,Valley City,2020,142831.27893151515
midpoint,rcp85_dry,Valley City,2030,102685.84794545454
midpoint,rcp85_dry,Valley City,2040,73463.04274848485
midpoint,rcp85_dry,Valley City,2050,59293.326052499986
midpoint,rcp85_dry,Valley City,2060,60176.69785750003
midpoint,rcp85_dry,Valley City,2070,61060.06966250001
midpoint,rcp85_dry,Valley City,2080,61943.44146749999
midpoint,rcp85_dry,Valley City,2090,62385.127369999995
midpoint,rcp85_dry,Valley City,2100,62385.12737
midpoint,rcp85_dry,Waubay,2020,229127.50232424246
midpoint,rcp85_dry,Waubay,2030,176178.4689181818
midpoint,rcp85_dry,Waubay,2040,139843.8437060607
midpoint,rcp85_dry,Waubay,2050,120590.52591249996
midpoint,rcp85_dry,Waubay,2060,118418.5155375
midpoint,rcp85_dry,Waubay,2070,116246.50516249995
midpoint,rcp85_dry,Waubay,2080,114074.49478750005
midpoint,rcp85_dry,Waubay,2090,112988.48959999997
midpoint,rcp85_dry,Waubay,2100,112988.48960000003
midpoint,stationary,Arrowwood,2020,348312.31375454535
midpoint,stationary,Arrowwood,2030,348312.31375454535
midpoint,stationary,Arrowwood,2040,348312.31375454535
midpoint,stationary,Arrowwood,2050,348312.31375454535
midpoint,stationary,Arrowwood,2060,348312.31375454535
midpoint,stationary,Arrowwood,2070,348312.31375454535
midpoint,stationary,Arrowwood,2080,348312.31375454535
midpoint,stationary,Arrowwood,2090,348312.31375454535
midpoint,stationary,Arrowwood,2100,348312.31375454535
midpoint,stationary,Audubon,2020,428704.1560272728
midpoint,stationary,Audubon,2030,428704.1560272728
midpoint,stationary,Audubon,2040,428704.1560272728
midpoint,stationary,Audubon,2050,428704.1560272728
midpoint,stationary,Audubon,2060,428704.1560272728
midpoint,stationary,Audubon,2070,428704.1560272728
midpoint,stationary,Audubon,2080,428704.1560272728
midpoint,stationary,Audubon,2090,428704.1560272728
midpoint,stationary,Audubon,2100,428704.1560272728
midpoint,stationary,Crosby Lostwood,2020,449031.26693030307
midpoint,stationary,Crosby Lostwood,2030,449031.26693030307
midpoint,stationary,Crosby Lostwood,2040,449031.26693030307
midpoint,stationary,Crosby Lostwood,2050,449031.26693030307
midpoint,stationary,Crosby Lostwood,2060,449031.26693030307
midpoint,stationary,Crosby Lostwood,2070,449031.26693030307
midpoint,stationary,Crosby Lostwood,2080,449031.26693030307
midpoint,stationary,Crosby Lostwood,2090,449031.26693030307
midpoint,stationary,Crosby Lostwood,2100,449031.26693030307
midpoint,stationary,Detroit Lakes,2020,67034.28367454546
midpoint,stationary,Detroit Lakes,2030,67034.28367454546
midpoint,stationary,Detroit Lakes,2040,67034.28367454546
midpoint,stationary,Detroit Lakes,2050,67034.28367454546
midpoint,stationary,Detroit Lakes,2060,67034.28367454546
midpoint,stationary,Detroit Lakes,2070,67034.28367454546
midpoint,stationary,Detroit Lakes,2080,67034.28367454546
midpoint,stationary,Detroit Lakes,2090,67034.28367454546
midpoint,stationary,Detroit Lakes,2100,67034.28367454546
midpoint,stationary,Devils Lake,2020,450671.85404242435
midpoint,stationary,Devils Lake,2030,450671.85404242435
midpoint,stationary,Devils Lake,2040,450671.85404242435
midpoint,stationary,Devils Lake,2050,450671.85404242435
midpoint,stationary,Devils Lake,2060,450671.85404242435
midpoint,stationary,Devils Lake,2070,450671.85404242435
midpoint,stationary,Devils Lake,2080,450671.85404242435
midpoint,stationary,Devils Lake,2090,450671.85404242435
midpoint,stationary,Devils Lake,2100,450671.85404242435
midpoint,stationary,Fergus Falls,2020,27034.83047545454
midpoint,stationary,Fergus Falls,2030,27034.83047545454
midpoint,stationary,Fergus Falls,2040,27034.83047545454
midpoint,stationary,Fergus Falls,2050,27034.83047545454
midpoint,stationary,Fergus Falls,2060,27034.83047545454
midpoint,stationary,Fergus Falls,2070,27034.83047545454
midpoint,stationary,Fergus Falls,2080,27034.83047545454
midpoint,stationary,Fergus Falls,2090,27034.83047545454
midpoint,stationary,Fergus Falls,2100,27034.83047545454
midpoint,stationary,Huron,2020,417911.1733666666
midpoint,stationary,Huron,2030,417911.1733666666
midpoint,stationary,Huron,2040,417911.1733666666
midpoint,stationary,Huron,2050,417911.1733666666
midpoint,stationary,Huron,2060,417911.1733666666
midpoint,stationary,Huron,2070,417911.1733666666
midpoint,stationary,Huron,2080,417911.1733666666
midpoint,stationary,Huron,2090,417911.1733666666
midpoint,stationary,Huron,2100,417911.1733666666
midpoint,stationary,Iowa,2020,23842.95550393939
midpoint,stationary,Iowa,2030,23842.95550393939
midpoint,stationary,Iowa,2040,23842.95550393939
midpoint,stationary,Iowa,2050,23842.95550393939
midpoint,stationary,Iowa,2060,23842.95550393939
midpoint,stationary,Iowa,2070,23842.95550393939
midpoint,stationary,Iowa,2080,23842.95550393939
midpoint,stationary,Iowa,2090,23842.95550393939
midpoint,stationary,Iowa,2100,23842.95550393939
midpoint,stationary,J. Clark Salyer,2020,404468.25213030283
midpoint,stationary,J. Clark Salyer,2030,404468.25213030283
midpoint,stationary,J. Clark Salyer,2040,404468.25213030283
midpoint,stationary,J. Clark Salyer,2050,404468.25213030283
midpoint,stationary,J. Clark Salyer,2060,404468.25213030283
midpoint,stationary,J. Clark Salyer,2070,404468.25213030283
midpoint,stationary,J. Clark Salyer,2080,404468.25213030283
midpoint,stationary,J. Clark Salyer,2090,404468.25213030283
midpoint,stationary,J. Clark Salyer,2100,404468.25213030283
midpoint,stationary,Kulm,2020,297220.34135151515
midpoint,stationary,Kulm,2030,297220.34135151515
midpoint,stationary,Kulm,2040,297220.34135151515
midpoint,stationary,Kulm,2050,297220.34135151515
midpoint,stationary,Kulm,2060,297220.34135151515
midpoint,stationary,Kulm,2070,297220.34135151515
midpoint,stationary,Kulm,2080,297220.34135151515
midpoint,stationary,Kulm,2090,297220.34135151515
midpoint,stationary,Kulm,2100,297220.34135151515
midpoint,stationary,Lake Andes,2020,270395.06822424236
midpoint,stationary,Lake Andes,2030,270395.06822424236
midpoint,stationary,Lake Andes,2040,270395.06822424236
midpoint,stationary,Lake Andes,2050,270395.06822424236
midpoint,stationary,Lake Andes,2060,270395.06822424236
midpoint,stationary,Lake Andes,2070,270395.06822424236
midpoint,stationary,Lake Andes,2080,270395.06822424236
midpoint,stationary,Lake Andes,2090,270395.06822424236
midpoint,stationary,Lake Andes,2100,270395.06822424236
midpoint,stationary,Litchfield,2020,34002.773846969685
midpoint,stationary,Litchfield,2030,34002.773846969685
midpoint,stationary,Litchfield,2040,34002.773846969685
midpoint,stationary,Litchfield,2050,34002.773846969685
midpoint,stationary,Litchfield,2060,34002.773846969685
midpoint,stationary,Litchfield,2070,34002.773846969685
midpoint,stationary,Litchfield,2080,34002.773846969685
midpoint,stationary,Litchfield,2090,34002.773846969685
midpoint,stationary,Litchfield,2100,34002.773846969685
midpoint,stationary,Long Lake,2020,203575.45126969702
midpoint,stationary,Long Lake,2030,203575.45126969702
midpoint,stationary,Long Lake,2040,203575.45126969702
midpoint,stationary,Long Lake,2050,203575.45126969702
midpoint,stationary,Long Lake,2060,203575.45126969702
midpoint,stationary,Long Lake,2070,203575.45126969702
midpoint,stationary,Long Lake,2080,203575.45126969702
midpoint,stationary,Long Lake,2090,203575.45126969702
midpoint,stationary,Long Lake,2100,203575.45126969702
midpoint,stationary,Madison,2020,152985.74924242427
midpoint,stationary,Madison,2030,152985.74924242427
midpoint,stationary,Madison,2040,152985.74924242427
midpoint,stationary,Madison,2050,152985.74924242427
midpoint,stationary,Madison,2060,152985.74924242427
midpoint,stationary,Madison,2070,152985.74924242427
midpoint,stationary,Madison,2080,152985.74924242427
midpoint,stationary,Madison,2090,152985.74924242427
midpoint,stationary,Madison,2100,152985.74924242427
midpoint,stationary,Morris,2020,45953.73705909091
midpoint,stationary,Morris,2030,45953.73705909091
midpoint,stationary,Morris,2040,45953.73705909091
midpoint,stationary,Morris,2050,45953.73705909091
midpoint,stationary,Morris,2060,45953.73705909091
midpoint,stationary,Morris,2070,45953.73705909091
midpoint,stationary,Morris,2080,45953.73705909091
midpoint,stationary,Morris,2090,45953.73705909091
midpoint,stationary,Morris,2100,45953.73705909091
midpoint,stationary,Roseau,2020,25723.35592303031
midpoint,stationary,Roseau,2030,25723.35592303031
midpoint,stationary,Roseau,2040,25723.35592303031
midpoint,stationary,Roseau,2050,25723.35592303031
midpoint,stationary,Roseau,2060,25723.35592303031
midpoint,stationary,Roseau,2070,25723.35592303031
midpoint,stationary,Roseau,2080,25723.35592303031
midpoint,stationary,Roseau,2090,25723.35592303031
midpoint,stationary,Roseau,2100,25723.35592303031
midpoint,stationary,Sand Lake,2020,590699.5017333335
midpoint,stationary,Sand Lake,2030,590699.5017333335
midpoint,stationary,Sand Lake,2040,590699.5017333335
midpoint,stationary,Sand Lake,2050,590699.5017333335
midpoint,stationary,Sand Lake,2060,590699.5017333335
midpoint,stationary,Sand Lake,2070,590699.5017333335
midpoint,stationary,Sand Lake,2080,590699.5017333335
midpoint,stationary,Sand Lake,2090,590699.5017333335
midpoint,stationary,Sand Lake,2100,590699.5017333335
midpoint,stationary,Tewaukon,2020,148528.3177206061
midpoint,stationary,Tewaukon,2030,148528.3177206061
midpoint,stationary,Tewaukon,2040,148528.3177206061
midpoint,stationary,Tewaukon,2050,148528.3177206061
midpoint,stationary,Tewaukon,2060,148528.3177206061
midpoint,stationary,Tewaukon,2070,148528.3177206061
midpoint,stationary,Tewaukon,2080,148528.3177206061
midpoint,stationary,Tewaukon,2090,148528.3177206061
midpoint,stationary,Tewaukon,2100,148528.3177206061
midpoint,stationary,Valley City,2020,142831.27893151515
midpoint,stationary,Valley City,2030,142831.27893151515
midpoint,stationary,Valley City,2040,142831.27893151515
midpoint,stationary,Valley City,2050,142831.27893151515
midpoint,stationary,Valley City,2060,142831.27893151515
midpoint,stationary,Valley City,2070,142831.27893151515
midpoint,stationary,Valley City,2080,142831.27893151515
midpoint,stationary,Valley City,2090,142831.27893151515
midpoint,stationary,Valley City,2100,142831.27893151515
midpoint,stationary,Waubay,2020,229127.50232424246
midpoint,stationary,Waubay,2030,229127.50232424246
midpoint,stationary,Waubay,2040,229127.50232424246
midpoint,stationary,Waubay,2050,229127.50232424246
midpoint,stationary,Waubay,2060,229127.50232424246
midpoint,stationary,Waubay,2070,229127.50232424246
midpoint,stationary,Waubay,2080,229127.50232424246
midpoint,stationary,Waubay,2090,229127.50232424246
midpoint,stationary,Waubay,2100,229127.50232424246
