"rcp45_2014","rcp45_2020","rcp45_2030","rcp45_2040","rcp45_2050","rcp45_2060","rcp45_2070","rcp45_2080","rcp45_2090","rcp45_2100"
0.814015759729635,0.814042017855188,0.806138322063598,0.79597462222828,0.789910390188352,0.789780822750074,0.789926391233611,0.789876746964987,0.783439485428915,0.780910663824833
0.852728442459661,0.852686429458776,0.85749732834338,0.85889237332005,0.863219220071405,0.865368037364744,0.856763167564234,0.85810093700454,0.862094797901221,0.86293710933499
0.341807825836758,0.343052460987992,0.342458842723039,0.343919430442789,0.349165044904427,0.352682608020561,0.36255357078428,0.363578458247288,0.363975448282999,0.362715673681251
0.555438950398638,0.551589509192501,0.561283639891946,0.558316348619442,0.558544835340078,0.554148281471043,0.557650253825129,0.565433285324137,0.563056145423447,0.556981287048334
0.374733033067359,0.374722529817137,0.3872743241149,0.386696727409366,0.386628456282927,0.376443216578991,0.376069202403139,0.375635245850047,0.371630512448255,0.358846785050877
0.129661454675803,0.123049658661443,0.124548977116385,0.124479423854909,0.125348772952334,0.130400836308819,0.13439088157163,0.14404163507851,0.155213205880628,0.154119811378334
0.269580461471617,0.272992561288164,0.278450128057004,0.28340569280208,0.303356616597594,0.315524262724174,0.314497180245983,0.32237428968545,0.337153367940803,0.343523137888538
0.160023294455889,0.164154210459462,0.167452231028976,0.186297092828033,0.202411540366903,0.225967704800907,0.234407579207802,0.267801658092816,0.288988929318686,0.299065731169751
0.126507248629096,0.131097692086934,0.139335543040352,0.144486094881823,0.153539137548712,0.161865589161712,0.168032822801956,0.179614892214533,0.189642070311134,0.192136592238712
0.136458144819548,0.147969707062182,0.153066409232108,0.159841672335118,0.162293432494949,0.174267117233163,0.182857175809728,0.191801719081264,0.202532430315252,0.213629298801587
0.142815083159835,0.144941991329664,0.153121797465697,0.160304605140041,0.157522269539405,0.170339188848615,0.181930694775063,0.192954348222257,0.219774397662555,0.228484217908636
0.335791802074214,0.339133538319942,0.35066368639207,0.373054318278069,0.384588158899103,0.401449403940042,0.413887878014713,0.420646801588814,0.432169687648093,0.438123512475733
0.27963523111421,0.293107762481672,0.316508470606735,0.325261062877643,0.328189828556562,0.326689012567897,0.33437396586513,0.355256847976186,0.354542585932811,0.369813080905065
0.339377841458392,0.339900460213548,0.338049898301008,0.348716728438923,0.358799889679771,0.374062425157716,0.386672930983084,0.385543831584285,0.39536309866332,0.406630091083417
0.728211016122262,0.732090408002858,0.734874015481451,0.732610236832174,0.737636124119747,0.741303399579857,0.743556839092197,0.745569606472512,0.744934488060688,0.742260344142995
0.775759804270953,0.771770948829457,0.766591451507395,0.753761895475262,0.757881713317957,0.76165402128028,0.761806564578417,0.763361209724466,0.760654571376402,0.760310097591797
0.704795578829897,0.698865591456861,0.696699296098701,0.691156862247505,0.68193492649649,0.677221469874681,0.666507293054127,0.665225896527119,0.669820494102477,0.665728616546504
0.235721162452774,0.234620946992084,0.232425767695815,0.232155329516775,0.234922935950109,0.234594196526677,0.233229286851912,0.240187382411168,0.248566945185932,0.253077352646235
0.34575259634715,0.345377105151736,0.341757914884046,0.33664689383003,0.336783271969623,0.337802087241097,0.336027899548428,0.332377425185841,0.339020074497726,0.345706111259256
0.769709603916868,0.773023379361714,0.768593633580846,0.761238732613324,0.762246224068153,0.762154320628716,0.763106341793313,0.755612929213496,0.762085885388992,0.762122646764767
